customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10769,corporate,5,0,54.0,44.0,86.2316927682073,69.6022662532659,98.0,155.8339590214732,30097.697250869704,4652.70409112761,25444.993159742095,4,5,13,2.1181307758932544,2.161357934584953,6.528777384001174,7.293112018973025,78.21881027287169,48.68883825795939,55.253521261386496,420,8,9,44,11076.239457967997,22,5538.119728983998,22,5538.119728983998,22,22,34.0,10.0,99,15,300,90,-3.793538427105522,1.9983908896175726,6.6,0.5,195.94854981034962,50K_above,-28.15740752314285
10770,individual,10,0,98.0,21.0,159.24066958889512,32.029097664188264,119.0,191.2697672530834,12875.572794830307,1825.859918560611,11049.712876269696,5,4,5,5.0781740908942705,4.267373185625438,49.16164962405403,54.91708426517008,50.96715785692362,62.415669753139554,70.83113212677655,442,8,3,46,11579.704887875634,30,7551.981448614543,16,4027.723439261091,23,23,40.0,6.0,999,180,128,28,1.4498076539775753,5.889276613988762,5.55,3.0,13.970890619390522,20K_to_30K,1.6676955723803593
10771,individual,6,0,43.0,54.0,63.326061047552095,82.20971359953053,97.0,145.53577464708263,10318.702132408715,852.1995233140586,9466.502609094656,4,4,8,2.2039186549715253,2.2720810875995103,79.919001603894,89.27524969222921,50.78096290323928,0.41151697496963074,0.4670015292917551,915,2,2,93,23411.142490705086,37,9314.11045329127,56,14097.032037413815,46,47,46.0,47.0,300,90,2999,700,-0.05084745041324146,0.08366910245499595,3.3333333333333335,1.5,22.393016780400856,30K_to_50K,-4.1542515759952385
10772,individual,3,1,7.0,83.0,8.058164297165403,157.41398622272115,90.0,165.47215051988655,10714.445239717561,520.3475505224919,10194.097689195069,4,4,6,5.320262967012919,5.911403296681022,66.97144813303373,74.81190498300026,63.75641507037862,6.128880244784444,6.9552330067832235,572,6,3,59,14852.230182275269,33,8307.179593475998,26,6545.050588799271,29,30,42.0,17.0,99,15,500,120,-5.267139822398882,1.422462124057449,6.6,0.5,69.75550286274454,50K_above,-8.038498905633542
10773,individual,6,0,134.0,34.0,210.67383267186906,53.49482292978912,168.0,264.1686556016582,17590.17606368735,594.6397660755537,16995.536297611798,7,4,13,9.222567743926549,5.489623657099136,8.409394577558363,9.393896139906499,4.693011258368807,36.858812459953995,41.828461117422464,1033,6,2,105,26431.935070150903,28,7048.516018706907,77,19383.419051443998,52,53,64.0,41.0,999,180,2999,700,-0.4053081031712853,3.9786017642015583,5.55,3.0,19.0865625691052,30K_to_50K,-15.080805335763053
10774,corporate,9,1,37.0,15.0,38.02733891618776,22.236580693228348,52.0,60.26391960941611,17882.07642450817,1777.691468310497,16104.384956197673,2,2,13,2.1184075129271567,4.073860601782993,34.078242525535515,38.06783805456462,76.04994776147547,75.70825253406008,85.91594481861084,465,5,3,48,12083.17031778327,22,5538.119728983998,26,6545.050588799271,24,24,41.0,7.0,128,28,128,28,-0.2985804652645898,1.1147996252944397,4.571428571428571,1.0,58.20988419436253,10K_to_20K,14.86471728385597
10775,corporate,1,1,44.0,18.0,57.55670696724798,18.261914585733482,62.0,75.81862155298147,12211.06895306191,119.0745445398257,12091.994408522083,2,1,13,3.3065085915389147,5.333078373449863,43.11357917226276,48.160956324333156,40.4166509556718,29.325214059265512,33.27911275955441,975,1,2,99,24921.538780427993,51,12838.368462644725,48,12083.170317783268,49,50,44.0,55.0,2999,700,2999,700,-3.020362791872973,0.2680098139997813,4.284285714285715,4.0,9.937393353728767,30K_to_50K,-4.789854119832645
10776,individual,1,1,1.0,78.0,1.619740226428873,99.48501339847627,79.0,101.10475362490514,6993.770374708023,920.3976923248264,6073.372682383197,4,5,13,1.2820297930207776,1.6228225228111106,9.872171218613516,11.02792243219437,58.720170320869634,41.39406265193347,46.97519601342874,613,8,7,63,15859.161042090542,46,11579.704887875634,17,4279.456154214908,31,32,30.0,33.0,2999,700,999,180,-7.583553690245393,1.8019276922573808,4.284285714285715,4.0,5.691544901292336,20K_to_30K,-10.518039893441788
10777,individual,5,0,30.0,80.0,36.88048780022052,113.2122306028065,110.0,150.09271840302702,2357.7275374268415,1874.2262042084353,483.50133321840616,5,4,12,2.4870740767115476,2.2609764333741342,4.529543926991187,5.059825034830712,55.706097688800526,8.412872778117887,9.547174702593908,447,3,2,47,11831.437602829452,12,3020.7925794458174,35,8810.645023383635,23,24,17.0,30.0,300,90,128,28,-2.38784717651545,2.084652388652244,3.3333333333333335,1.5,5.116596218374222,10K_to_20K,-3.723981022172362
10778,corporate,6,0,32.0,53.0,48.78617112595132,93.75909394414727,85.0,142.5452650700986,4901.815997111427,2197.9794956153214,2703.8365014961064,3,8,13,4.1150408016216655,4.841224472496077,26.792535645379917,29.929181566661356,32.9362026353879,48.22184726807252,54.72356619341213,862,7,5,88,22152.478915935993,21,5286.387014030181,67,16866.091901905813,44,44,8.0,80.0,300,90,1500,365,0.5762814134702081,0.9271771739074121,3.3333333333333335,1.5,10.637621521509173,50K_above,-5.6247975022028465
10779,corporate,7,0,96.0,383.0,109.6640007278571,582.0030170423826,479.0,691.6670177702397,5651.43882442509,1029.9066012636877,4621.532223161403,21,5,4,15.548603845149872,3.246055082494754,68.05614217999569,76.0235859341983,9.946413102469599,7.83651097675593,8.893102430894185,1004,6,6,102,25676.73692528945,32,8055.44687852218,70,17621.29004676727,51,51,47.0,55.0,99,15,1500,365,1.0814431137729983,4.024914189789893,6.6,0.5,36.793221513184186,less_10K,-10.780066347250617
10780,individual,1,0,26.0,9.0,49.06510269098834,17.080894486074882,35.0,66.14599717706322,2155.0037529728643,603.5182525802003,1551.4855003926639,1,6,14,1.2897638575306183,3.685039592944624,53.60013163707459,59.87518661898592,11.449141455396717,8.652909492629608,9.819575404342395,414,7,1,43,10824.506743014179,11,2769.059864491999,32,8055.44687852218,21,22,14.0,29.0,300,90,128,28,0.2694889683514438,0.8339486985461608,3.3333333333333335,1.5,4.676657450027918,50K_above,-4.238573067755948
10781,corporate,3,1,12.0,9.0,19.260913694106314,9.292795192709223,21.0,28.553708886815535,3230.5843609290905,843.4385644414808,2387.14579648761,1,5,10,0.41312762450579027,1.9672744024085254,34.820156688052286,38.8966093202164,14.153323253752891,73.39806427013716,83.29427543964174,1048,5,7,107,26935.40050005854,43,10824.506743014179,64,16110.89375704436,53,54,19.0,88.0,2999,700,2999,700,0.4114009864615471,9.956138345206435,4.284285714285715,4.0,2.6290562833081794,30K_to_50K,-4.421035646658083
10782,individual,2,0,114.0,20.0,142.12494879633272,34.02013240055315,134.0,176.14508119688588,8159.75965854001,468.2141299966428,7691.545528543367,6,2,9,4.459807169861403,3.328214305866718,64.93116864344888,72.53276664018911,25.698999995548878,63.35124059056383,71.89284534497405,788,3,8,81,20390.34991125927,58,14600.497467321451,23,5789.852443937818,40,41,77.0,4.0,1500,365,1500,365,-3.3090231123208156,2.5166604686757323,4.109589041095891,3.0,8.8539058794922,50K_above,-0.7702670951240496
10783,individual,10,0,140.0,43.0,265.249541789096,72.77048067036225,183.0,338.02002245945823,10461.519981533438,2528.4142116643297,7933.105769869109,8,3,11,12.60795518123705,6.889592995211503,9.063269058894692,10.124320775064021,23.857397238982692,55.05023022819441,62.47261539169129,306,7,6,33,8307.179593475998,20,5034.654299076363,13,3272.5252943996347,16,17,9.0,24.0,2999,700,128,28,-0.3875549786873158,2.5890885851465884,4.284285714285715,4.0,8.513606755805206,10K_to_20K,-2.636215777368795
10784,corporate,10,0,37.0,26.0,66.85986908752771,47.79145909687075,63.0,114.65132818439847,1380.1866991383085,57.46069470753096,1322.7260044307775,3,7,6,2.9267241906279766,4.64559395337774,11.549791743209418,12.901944732478087,43.43876998439211,19.09510441179074,21.66968437438117,458,8,6,47,11831.437602829452,15,3775.9907243072716,32,8055.44687852218,23,24,33.0,14.0,2999,700,500,120,1.8091417475434757,5.22884642536834,4.284285714285715,4.0,1.123198811147712,20K_to_30K,-1.1976437979400076
10785,individual,3,0,2.0,8.0,3.957554200769956,15.492756933973336,10.0,19.45031113474329,13105.406355195159,135.17805488806763,12970.228300307092,0,4,4,0.3074227334286992,3.0742273342869924,69.83585755836009,78.01165549958237,89.47497024315024,35.294640081095274,40.053392438768675,980,4,10,100,25173.27149538181,66,16614.359186951995,34,8558.912308429815,50,50,29.0,71.0,500,120,2999,700,4.112666595399044,1.7341233227611594,4.166666666666667,2.0,21.330413989575455,less_10K,4.167517280194875
10786,individual,5,0,24.0,51.0,30.217769433892695,60.69709480774915,75.0,90.91486424164185,5317.217189082246,3458.0448633190413,1859.1723257632045,3,1,8,1.6767013774146715,2.2356018365528953,6.689103724652208,7.47220802626305,89.91679018067911,71.64794858982138,81.3081928504478,391,4,7,41,10321.041313106543,25,6293.317873845453,16,4027.723439261091,20,21,26.0,15.0,500,120,128,28,0.5711250529455989,2.102476345354342,4.166666666666667,2.0,8.654324852021885,20K_to_30K,5.48388139275628
10787,corporate,6,0,49.0,29.0,63.05713621735901,51.30890252219562,78.0,114.36603873955463,8031.093600904492,2520.2845338420075,5510.809067062484,3,2,6,2.2867846648487413,2.9317752113445406,64.3803687924447,71.91748375073863,30.41295577146149,77.12376412364839,87.52230887471502,1011,5,10,103,25928.469640243267,32,8055.44687852218,71,17873.022761721088,51,52,38.0,65.0,99,15,2999,700,2.62416053212145,1.168336705811488,6.6,0.5,52.28576563088862,30K_to_50K,-6.8819633658490575
10788,individual,7,0,24.0,22.0,43.29638764482466,25.347658283526755,46.0,68.64404592835142,24576.029060888726,3584.1795113343005,20991.849549554427,2,5,5,1.5518449506288365,3.3735759796279057,36.36769749317858,40.62532325574975,18.02279895664404,46.955432613543444,53.28640171088692,367,1,6,39,9817.575883198906,12,3020.7925794458174,27,6796.783303753089,19,20,34.0,5.0,300,90,500,120,2.1123927477890154,3.7589292121501128,3.3333333333333335,1.5,53.333396399498106,less_10K,-0.5011032764839234
10789,corporate,4,0,113.0,1.0,184.85673498014347,1.6378066162002047,114.0,186.49454159634368,5209.7889068516815,275.59290408492046,4934.196002766761,5,5,6,2.9567578572082285,2.5936472431651123,26.34614121365517,29.430527009501496,13.207511438218422,28.08260003958165,31.86895793531037,808,4,2,83,20893.815341166905,64,16110.89375704436,19,4782.921584122545,41,42,81.0,2.0,500,120,1500,365,0.7102009506166514,2.891219573047671,4.166666666666667,2.0,8.479474132245576,less_10K,-9.28390994381693
10790,individual,1,0,8.0,73.0,15.823055342451166,81.13725598718769,81.0,96.96031132963886,4597.879674352341,3627.4086341172642,970.4710402350768,4,7,7,2.715835273884037,3.3528830541778234,15.487907370245978,17.30110199001105,56.08967357492488,32.327660623226386,36.68637715512395,994,6,6,101,25425.004210335628,60,15103.962897229087,41,10321.041313106542,50,51,71.0,30.0,99,15,2999,700,-0.7844306872383315,2.269825844278869,6.6,0.5,29.934112463231383,10K_to_20K,-9.292434374792155
10791,individual,5,0,4.0,71.0,5.860037610900763,95.43250982410497,75.0,101.29254743500573,18956.398909275216,829.5884889907372,18126.81042028448,4,5,14,2.3071754383789043,3.0762339178385387,23.46894152890435,26.216488856927565,81.2931908602674,43.890505827832655,49.80823292769193,387,7,5,41,10321.041313106543,26,6545.050588799271,15,3775.990724307272,20,21,38.0,3.0,999,180,99,15,-0.4589600772751643,0.11202249770437891,5.55,3.0,20.56900923315453,20K_to_30K,1.0063862734573314
10792,individual,3,1,28.0,142.0,31.578630951275166,214.94534468106173,170.0,246.52397563233689,10680.25245758692,877.4446195741568,9802.807838012763,8,7,10,4.981818100387192,2.930481235521878,78.63847642196804,87.84481133515071,12.745000338638569,29.38740109356882,33.349684429468894,228,3,4,25,6293.317873845453,17,4279.456154214908,8,2013.861719630545,12,13,15.0,10.0,99,15,128,28,0.5499550313839647,0.21231906158767677,6.6,0.5,69.53289360408151,10K_to_20K,-2.2762430874357547
10793,individual,7,0,149.0,35.0,248.83065266701612,68.9599368988741,184.0,317.79058956589023,12153.698856322448,5895.822585865338,6257.876270457111,8,5,8,5.109167796594043,2.7767216285837195,61.65538514265067,68.87348181302235,8.745369273900094,84.27984154436777,95.64323535521507,478,7,1,49,12334.903032737087,33,8307.179593475998,16,4027.72343926109,24,25,25.0,24.0,999,180,300,90,-0.9737829377167686,0.814604571205608,5.55,3.0,13.18760726597488,10K_to_20K,-5.26782664663795
10794,individual,6,1,68.0,29.0,92.50475095092953,53.66708283010017,97.0,146.1718337810297,13047.395774150466,1575.2254937837022,11472.170280366763,4,1,6,1.5205790330805127,1.5676072505984666,34.566434362337155,38.613183307301746,45.60088990777663,24.121923943784545,27.374266570748684,540,8,2,56,14097.032037413814,18,4531.188869168726,38,9565.843168245086,28,28,19.0,37.0,2999,700,999,180,-1.6777956514647825,12.419496001768763,4.284285714285715,4.0,10.617997863078179,less_10K,-5.784951776414597
10795,individual,5,0,10.0,29.0,19.851335460809118,29.84722541479863,39.0,49.69856087560775,688.4316179139933,158.5942406007675,529.8373773132257,1,2,6,1.0777587180875765,2.7634838925322476,16.541154665519823,18.47765466692357,34.1610863202276,81.20213374834982,92.1505623067713,490,2,9,51,12838.368462644725,29,7300.2487336607255,22,5538.119728983999,25,26,6.0,45.0,300,90,999,180,1.1859504394773688,3.7161987689502434,3.3333333333333335,1.5,1.4939922263758534,less_10K,4.843404983877036
10796,individual,2,0,134.0,34.0,199.11839161316897,36.80625067024217,168.0,235.92464228341115,8310.911890594507,118.66462817174597,8192.247262422761,8,5,11,3.326239895999208,1.9799046999995285,58.72413808030196,65.59906886805328,24.190635069302203,0.6416181652838591,0.7281271068612538,681,3,8,70,17621.29004676727,48,12083.17031778327,22,5538.119728984,35,35,2.0,68.0,300,90,1500,365,0.05480048705057161,5.146150939619145,3.3333333333333335,1.5,18.03583309590822,less_10K,-3.4538133194335527
10797,individual,7,1,34.0,104.0,50.002915287064994,202.9736600481176,138.0,252.9765753351826,7464.857118160981,677.0140958569622,6787.8430223040195,6,8,6,6.262874011439924,4.538314501043423,59.960086864462966,66.97971219565217,82.35120943610757,5.226159072464056,5.930798551731209,386,4,10,41,10321.041313106543,28,7048.516018706907,13,3272.5252943996366,20,21,31.0,10.0,128,28,300,90,5.889269387877405,0.02751915965069801,4.571428571428571,1.0,24.29966509818028,less_10K,9.498302724183514
10798,individual,1,0,57.0,24.0,101.8507673399109,40.325633873483426,81.0,142.17640121339434,11344.106369319827,3581.6028959275723,7762.503473392255,4,4,14,1.8162079532419881,2.2422320410394914,45.318423551899706,50.62392543773867,11.587651987134674,17.478516494574368,19.835133005922234,384,8,5,40,10069.308598152726,20,5034.654299076363,20,5034.654299076363,20,20,16.0,24.0,300,90,500,120,4.074141027045914,0.47072913750150625,3.3333333333333335,1.5,24.618286391753095,20K_to_30K,-5.262658846657382
10799,individual,4,0,29.0,12.0,36.218345272475375,14.047955978548751,41.0,50.266301251024124,7045.365901993094,697.8295551021068,6347.536346890987,1,8,10,2.6397397671716796,6.438389676028486,1.6768725363606398,1.8731867438437022,39.56807537978907,31.211592925985435,35.419830808054996,508,8,6,53,13341.83389255236,11,2769.059864491999,42,10572.774028060361,26,27,23.0,30.0,2999,700,99,15,2.728829978118747,4.245013513690862,4.284285714285715,4.0,5.733533448887609,20K_to_30K,-1.037682347327869
10800,individual,2,1,52.0,2.0,56.91440262193824,3.075800046028205,54.0,59.99020266796644,7933.013516612027,888.748031920524,7044.265484691503,2,5,13,0.7771758605088915,1.4392145564979473,15.73572184819438,17.57792851376876,23.458609403686104,12.537539507119575,14.227967446088297,516,1,2,53,13341.83389255236,28,7048.516018706907,25,6293.3178738454535,26,27,27.0,26.0,2999,700,300,90,0.41875787649163776,0.6085046369907949,4.284285714285715,4.0,6.455902926930361,less_10K,-1.863275028575507
10801,individual,3,0,23.0,56.0,30.565996682743823,93.60976423811947,79.0,124.1757609208633,9005.864631735394,692.9960031912779,8312.868628544116,4,7,7,2.802969993843681,3.548063283346432,71.24854343195541,79.58972681642628,65.84082295269829,73.09479914603067,82.95012128476384,591,1,7,61,15355.695612182904,48,12083.17031778327,13,3272.5252943996347,30,31,5.0,56.0,2999,700,1500,365,1.6948488424498913,1.1020354066768352,4.284285714285715,4.0,7.328991399524246,30K_to_50K,11.14496495047948
10802,individual,7,0,23.0,48.0,45.699448043265676,68.83729633560246,71.0,114.53674437886814,8374.74162926683,779.4912314278532,7595.250397838976,3,5,12,1.3059296899826505,1.8393375915248598,41.837742783778886,46.73575568540551,25.851292154970285,49.540151139371574,56.21961608057251,569,6,3,59,14852.230182275269,47,11831.437602829452,12,3020.792579445817,29,30,27.0,32.0,300,90,300,90,2.289963024334173,3.016435158268931,3.3333333333333335,1.5,18.17435249406864,less_10K,-2.0984516856878983
10803,individual,3,0,7.0,20.0,12.563597386483137,22.200146894456477,27.0,34.76374428093961,9184.902781420406,1394.0037823978944,7790.898999022512,1,8,14,1.589521983496487,5.887118457394396,15.38353725023633,17.184513089533404,53.308447384318356,46.34659077399143,52.595470139501366,560,3,7,58,14600.497467321451,32,8055.44687852218,26,6545.050588799271,29,29,53.0,5.0,99,15,300,90,-0.9637108675268988,0.7105049420038553,6.6,0.5,59.79754414987244,30K_to_50K,-4.019935121911786
10804,individual,6,0,29.0,35.0,44.22987400939723,37.754221276967776,64.0,81.984095286365,6996.3549878507365,1088.3030798166612,5908.0519080340755,2,4,9,3.1963265287416807,4.994260201158876,35.45357256229401,39.60418022572176,10.622864852263369,7.44611224299448,8.450066500933783,623,1,8,64,16110.89375704436,22,5538.119728983998,42,10572.774028060361,32,32,59.0,5.0,128,28,300,90,-0.130436468804846,0.12720700509368876,4.571428571428571,1.0,22.77459305940995,10K_to_20K,-4.809352076954604
10805,corporate,4,0,8.0,100.0,8.24403991907132,119.95652804890436,108.0,128.20056796797567,16233.630948131353,243.05406307262436,15990.576885058728,5,7,4,5.564690871746689,5.1524915479136,83.9195106854859,93.74410490797987,85.52583490784923,37.62483975411011,42.69777135153014,578,1,9,59,14852.230182275269,46,11579.704887875634,13,3272.5252943996347,29,30,15.0,44.0,1500,365,500,120,-0.1676881814006055,3.8778742892996556,4.109589041095891,3.0,17.614616914205026,less_10K,11.75435402523308
10806,corporate,7,0,132.0,2.0,213.8545254302119,3.004704566721127,134.0,216.85922999693304,29719.016561353124,838.3440485870766,28880.672512766047,6,7,10,4.902601670021145,3.6586579627023474,40.84253038473326,45.624032144839255,23.46806096882026,42.18892700250401,47.87723138468733,411,5,10,43,10824.506743014179,23,5789.852443937817,20,5034.654299076362,21,22,23.0,20.0,300,90,99,15,0.7187314612884753,1.9051189365619305,3.3333333333333335,1.5,64.49439357932535,20K_to_30K,-9.75438304415924
10807,corporate,4,0,8.0,16.0,8.881201228071756,16.183017656184603,24.0,25.06421888425636,1439.5879508866915,299.44204122753865,1140.145909659153,1,3,10,0.8830650567469229,3.679437736445512,33.93471817435814,37.90751107310679,72.5489997325482,55.89838285135441,63.43512385715074,414,8,7,43,10824.506743014179,13,3272.5252943996356,30,7551.981448614543,21,22,41.0,2.0,128,28,300,90,-3.153350111329456,4.412383761010961,4.571428571428571,1.0,4.686158694292615,10K_to_20K,1.9504703687235043
10808,individual,1,0,2.0,6.0,2.9883107880314275,11.463828668699636,8.0,14.452139456731063,36097.50648843441,1722.6848033017673,34374.82168513264,1,2,9,0.19807346134994447,2.475918266874306,1.1424224850520632,1.276167751851276,48.59842694737202,32.72773459108135,37.140392824421376,421,6,10,44,11076.239457967997,12,3020.7925794458174,32,8055.44687852218,22,22,27.0,17.0,500,120,500,120,-9.580689463417675,2.4272723575080675,4.166666666666667,2.0,58.75245196685288,less_10K,-16.432724821169668
10809,individual,4,0,50.0,109.0,66.86901157848895,179.06223486346187,159.0,245.9312464419508,7756.180323654398,82.72988614385122,7673.450437510547,7,1,9,4.913620892456087,3.0903276053182935,32.756676913556745,36.59155459723574,90.26322928501662,66.11213020167756,75.02598382775713,908,3,8,93,23411.142490705086,69,17369.55733181345,24,6041.585158891638,46,47,3.0,90.0,1500,365,2999,700,2.190779109337843,0.3324690546793586,4.109589041095891,3.0,8.415994274798608,less_10K,4.173130810488063
10810,individual,6,0,67.0,29.0,132.12637146002297,47.37006724904944,96.0,179.4964387090724,1509.1671366942862,270.8716934394147,1238.2954432548715,4,8,6,7.230665935367654,7.5319436826746395,39.37872410021736,43.988855667048476,13.548132521456047,72.12123852055424,81.84529614118554,574,1,9,59,14852.230182275269,42,10572.774028060361,17,4279.456154214908,29,30,21.0,38.0,2999,700,128,28,-3.971128864811373,2.008262955844471,4.284285714285715,4.0,1.2281633599400117,20K_to_30K,1.8656610226807127
10811,corporate,3,0,10.0,62.0,16.691999850553643,83.84213214961406,72.0,100.5341320001677,1100.9786281775337,322.04719735178435,778.9314308257494,3,4,13,2.5758868450447756,3.5776206181177437,9.404169375612565,10.505130848818311,63.863894351773624,24.502678975128994,27.80635854444311,450,8,9,47,11831.437602829452,10,2517.3271495381814,37,9314.11045329127,23,24,19.0,28.0,128,28,300,90,-4.670587865133856,1.3379203312689039,4.571428571428571,1.0,3.583914805265409,50K_above,-5.19544242945859
10812,individual,6,0,109.0,3.0,130.11114429608023,3.744248156187875,112.0,133.8553924522681,12680.546149410915,5240.826265051645,7439.719884359269,5,6,12,2.5062871046171886,2.237756343408204,39.73610923606426,44.3880804646399,41.2986224121603,13.772766216714873,15.62973893424039,346,7,6,37,9314.11045329127,21,5286.387014030181,16,4027.72343926109,18,19,14.0,23.0,999,180,99,15,-0.6343879412149414,0.6998654387104277,5.55,3.0,13.759273165593441,50K_above,-6.473305521088835
10813,corporate,3,0,51.0,94.0,54.01436074716487,129.25746090151068,145.0,183.27182164867554,11535.630868791068,170.56331606337073,11365.067552727696,6,5,4,3.876960160685458,2.6737656280589364,69.36471715749906,77.48535792224982,79.97467138534964,79.2073709746883,89.886847022747,394,1,1,41,10321.041313106543,16,4027.72343926109,25,6293.3178738454535,20,21,12.0,29.0,1500,365,500,120,0.492202781490945,1.576917812857322,4.109589041095891,3.0,12.516960578115308,20K_to_30K,11.77325631186961
10814,individual,5,1,27.0,27.0,36.07274953910264,30.024786342178196,54.0,66.09753588128083,32799.67767863817,1688.8118439591758,31110.86583467899,3,3,12,2.5004387185351327,4.630442071361357,48.87877110689257,54.60108869784149,39.66818315306663,19.738391838351575,22.399705807883976,266,3,2,29,7300.2487336607255,9,2265.594434584363,20,5034.654299076363,14,15,10.0,19.0,999,180,128,28,2.8155822105547395,4.256951556249014,5.55,3.0,35.589928036716756,less_10K,4.109167880437832
10815,individual,8,0,32.0,87.0,32.856840887012545,90.81589212507626,119.0,123.6727330120888,1311.781998280408,462.1044667194833,849.6775315609249,5,2,10,3.7141550487585886,3.121138696435789,5.288880272994006,5.9080581274533746,52.90388790039696,37.782683293932266,42.87689682865343,392,1,1,41,10321.041313106543,19,4782.921584122544,22,5538.119728983999,20,21,23.0,18.0,99,15,999,180,0.014433441770047573,0.4370417277917169,6.6,0.5,8.540247384638073,less_10K,2.391775996094
10816,corporate,9,0,0.0,59.0,0.0,113.60346608403346,59.0,113.60346608403346,16088.765342919249,1101.1550920389805,14987.610250880269,3,2,8,1.450157103627251,2.4578933959783913,83.36996729508499,93.13022557502829,29.786607194736604,18.73446296850961,21.26041789017186,542,3,2,56,14097.032037413814,36,9062.377738337453,20,5034.654299076361,28,28,2.0,54.0,1500,365,300,90,2.27196289161131,8.237054032431029,4.109589041095891,3.0,17.45742767243842,20K_to_30K,19.940369140913067
10817,individual,10,0,71.0,12.0,127.19782077699435,20.18549960945586,83.0,147.3833203864502,4788.875034158718,1030.9223049406573,3757.9527292180614,3,6,4,4.131488500945141,4.977696989090532,75.00930267438538,83.79076428764432,65.93433005347332,54.95563220367825,62.365262779760066,467,2,6,49,12334.903032737087,33,8307.179593475998,16,4027.72343926109,24,25,26.0,23.0,99,15,300,90,0.8168671653383976,2.130059335182773,6.6,0.5,31.17757183697082,10K_to_20K,7.132581222292711
10818,individual,10,0,29.0,23.0,55.228989911098495,40.471476058340656,52.0,95.70046596943915,1943.1021821858433,139.63266365305603,1803.4695185327873,2,2,5,1.3154255393114573,2.5296644986758796,1.4299185056357695,1.5973214012717674,34.3299556291202,70.34618974938489,79.83091874942737,399,5,1,41,10321.041313106543,19,4782.921584122544,22,5538.119728983999,20,21,5.0,36.0,128,28,300,90,-1.6195138442792616,1.6477393425168652,4.571428571428571,1.0,6.325202415969542,20K_to_30K,-2.3394025672328143
10819,individual,2,0,51.0,24.0,78.93731037905141,37.35503179368921,75.0,116.29234217274062,20011.086133748733,1024.2628733776646,18986.823260371068,3,3,9,1.6263686638514299,2.1684915518019063,24.4395323117226,27.300708288428243,27.052032471688236,68.6416116588542,77.89651355232998,346,3,1,37,9314.11045329127,17,4279.456154214908,20,5034.654299076363,18,19,1.0,36.0,128,28,99,15,0.7259387844738354,8.75513750824094,4.571428571428571,1.0,65.14025434162998,30K_to_50K,-0.854136658450372
10820,individual,4,1,66.0,64.0,79.35062786677014,101.02688388683771,130.0,180.37751175360785,11376.099100755338,753.9734191108265,10622.125681644511,6,0,,5.836810125941064,4.489853943031588,22.137565083583244,24.729245995968164,64.1383422606661,86.05295997907416,97.65542214455564,503,7,1,52,13090.101177598543,12,3020.7925794458174,40,10069.308598152726,26,26,21.0,31.0,300,90,999,180,0.017837679698538556,2.8656819816189043,3.3333333333333335,1.5,24.68771506240308,10K_to_20K,1.1558703171195726
10821,corporate,10,0,12.0,43.0,13.297351382504296,79.11706164178209,55.0,92.41441302428638,8967.909162240927,204.1047878028256,8763.804374438101,3,1,13,2.5772352432404064,4.685882260437102,1.4402319216790767,1.6088422257811819,53.595977439562624,11.29476500807291,12.81763050515793,530,2,9,55,13845.299322459996,18,4531.188869168726,37,9314.110453291269,27,28,18.0,37.0,1500,365,300,90,-1.3059470026715319,1.8557091392953189,4.109589041095891,3.0,9.730804212501006,50K_above,-1.4385652297912008
10822,individual,6,0,11.0,101.0,19.750901074250397,148.0243668679783,112.0,167.7752679422287,12125.025085868247,416.42140544312946,11708.603680425118,5,9,4,6.150351965866451,5.491385683809332,75.32666200836495,84.1452773973502,49.95692897129427,18.173598656748215,20.623932624073007,314,8,10,33,8307.179593475998,13,3272.5252943996356,20,5034.654299076362,16,17,13.0,20.0,1500,365,500,120,0.22705407577768383,4.221057402364642,4.109589041095891,3.0,13.15649423379801,less_10K,5.084193864837135
10823,corporate,3,0,29.0,29.0,51.289534543330795,48.99837487648088,58.0,100.28790941981168,4407.526772312858,3337.5321351197185,1069.9946371931392,3,3,14,1.3920693394720345,2.4001195508138524,4.790622949061081,5.351469004561649,96.11356681461106,54.60146075681869,61.96333863719682,362,2,10,38,9565.843168245088,25,6293.317873845453,13,3272.5252943996356,19,19,33.0,5.0,2999,700,500,120,3.231132333324417,1.3695775588947403,4.284285714285715,4.0,3.5868544696556466,20K_to_30K,9.562696538467534
